Airport ID,Latitude,Longitude
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
ETZ,48.982,6.254
N/A,0,0
N/A,0,0
N/A,0,0
BIA,42.554,9.483
CLY,42.531,8.793
N/A,0,0
N/A,0,0
FSC,41.501,9.098
N/A,0,0
N/A,0,0
AJA,41.924,8.803
N/A,0,0
N/A,0,0
N/A,41.663,8.89
N/A,0,0
SOZ,41.924,9.406
N/A,42.294,9.193
N/A,0,0
N/A,0,0
N/A,0,0
AUF,47.85,3.497
CMF,45.638,5.88
CFE,45.786,3.169
BOU,47.058,2.37
N/A,45.561,5.976
N/A,0,0
XCD,46.826,4.817
QNJ,46.192,6.268
CVF,0,0
N/A,0,0
LYS,45.726,5.091
QNX,46.295,4.796
N/A,46.413,4.013
RNE,46.058,4.001
NCY,45.929,6.099
N/A,0,0
N/A,0,0
GNB,45.363,5.329
MCU,46.352,2.57
VAF,44.921,4.97
VHY,46.169,3.404
AUR,44.891,2.422
CHR,46.862,1.731
LYN,45.728,4.945
N/A,0,0
QXB,43.505,5.368
N/A,43.384,6.387
CEQ,43.542,6.953
N/A,0,0
N/A,0,0
N/A,0,0
EBU,45.54,4.296
N/A,43.523,4.924
CCF,43.216,2.306
MRS,43.436,5.214
NCE,43.661,7.218
N/A,44.14,4.867
PGF,42.74,2.871
CTT,43.252,5.785
N/A,0,0
N/A,44.069,4.142
MPL,43.576,3.963
BZR,43.324,3.356
AVN,43.907,4.902
N/A,0,0
N/A,0,0
N/A,43.606,5.109
N/A,43.176,2.734
N/A,0,0
MEN,44.502,3.533
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,44.03,5.078
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,47.053,2.632
BVA,49.454,2.113
N/A,48.058,1.376
N/A,47.257,-0.115
N/A,49.029,1.22
N/A,0,0
N/A,0,0
LEH,49.534,0.088
N/A,50.143,1.832
ORE,47.988,1.761
N/A,48.776,4.184
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
URO,49.384,1.175
N/A,0,0
N/A,0,0
TUF,47.432,0.728
CET,47.082,-0.877
LVA,48.031,-0.743
N/A,0,0
N/A,0,0
N/A,0,0
N/A,47.897,2.163
N/A,0,0
LBG,48.969,2.441
CSF,49.253,2.519
N/A,0,0
N/A,0,0
N/A,0,0
CDG,49.013,2.55
N/A,0,0
JDP,0,0
N/A,0,0
N/A,48.838,3.016
N/A,0,0
N/A,48.605,2.671
TNF,48.752,2.106
ORY,48.725,2.359
N/A,0,0
N/A,0,0
N/A,0,0
POX,49.096,2.041
N/A,0,0
N/A,48.774,2.201
N/A,0,0
N/A,48.597,2.331
N/A,0,0
N/A,49.208,4.157
QYR,48.323,4.018
N/A,48.597,6.545
N/A,0,0
N/A,49.227,5.672
N/A,46.966,4.26
NVS,47.001,3.114
N/A,0,0
N/A,50.222,3.154
N/A,50.31,4.033
N/A,0,0
N/A,0,0
N/A,47.208,6.083
N/A,0,0
N/A,0,0
N/A,48.766,7.2
LIL,50.562,3.089
N/A,0,0
N/A,0,0
N/A,50.618,2.642
N/A,0,0
N/A,49.784,4.647
N/A,47.638,6.204
N/A,0,0
N/A,0,0
N/A,0,0
N/A,47.497,-0.573
BES,48.448,-4.418
CER,49.65,-1.47
DNR,48.588,-2.08
N/A,47.289,-2.346
N/A,48.883,-1.564
DOL,49.365,0.154
LRT,47.761,-3.44
EDM,46.702,-1.379
N/A,48.53,-4.151
CFR,49.173,-0.45
N/A,48.282,-4.445
LME,47.949,0.202
RNS,48.069,-1.735
LAI,48.754,-3.471
N/A,0,0
UIP,47.975,-4.168
NTE,47.153,-1.611
SBK,48.538,-2.854
MXN,48.603,-3.816
VNE,47.723,-2.718
N/A,0,0
N/A,0,0
SNR,47.312,-2.149
N/A,0,0
MLH,47.589,7.53
N/A,47.922,7.399
DIJ,47.269,5.09
N/A,0,0
MZM,49.072,6.132
EPL,48.325,6.07
N/A,48.793,7.816
N/A,48.636,4.899
N/A,0,0
N/A,0,0
N/A,48.78,5.98
N/A,47.487,6.792
ENC,48.692,6.23
N/A,48.583,5.955
N/A,46.904,6.327
BOR,0,0
RHE,49.31,4.05
SXB,48.538,7.628
N/A,0,0
N/A,0,0
N/A,0,0
N/A,47.783,6.364
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,43.248,6.127
N/A,0,0
TLN,43.097,6.146
N/A,0,0
N/A,0,0
TLN,0,0
N/A,0,0
N/A,0,0
N/A,0,0
FNI,43.757,4.416
N/A,0,0
N/A,47.095,-56.38
FSP,46.763,-56.175
N/A,45.987,5.328
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,44.057,5.495
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,48.085,5.665
N/A,0,0
N/A,50.141,3.263
N/A,47.335,5.514
N/A,0,0
N/A,0,0
N/A,0,0
N/A,47.704,6.546
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,49.758,3.212
N/A,0,0
PYR,37.921,21.293
AGQ,38.602,21.351
AXD,40.856,25.956
N/A,0,0
HEW,37.888,23.732
N/A,40.651,22.489
VOL,39.219,22.794
N/A,38.064,23.556
N/A,0,0
JKH,38.343,26.141
N/A,0,0
IOA,39.696,20.822
HER,35.339,25.18
KSO,40.449,21.276
KIT,36.274,23.017
EFL,38.12,20.501
KZS,0,0
KLX,37.068,22.026
N/A,40.972,24.342
N/A,0,0
KGS,36.793,27.092
AOK,35.421,27.146
CFU,39.602,19.912
KSJ,35.421,26.91
KVA,40.913,24.619
KZI,40.286,21.841
LRS,37.185,26.8
LXS,39.917,25.236
LRA,39.65,22.465
N/A,37.981,23.365
JMK,37.435,25.348
MLO,0,0
N/A,38.145,24.014
MJT,39.057,26.598
PAS,0,0
PVK,38.925,20.765
N/A,36.383,28.109
RHO,36.405,28.086
GPA,38.151,21.426
CHQ,35.532,24.149
N/A,0,0
JSI,39.177,23.504
SMI,37.69,26.912
N/A,37.423,24.951
N/A,36.973,22.526
JTR,36.4,25.479
JSH,35.214,26.098
N/A,39.48,22.767
SKU,38.968,24.487
N/A,38.34,23.565
N/A,35.187,25.327
N/A,37.531,22.405
SKG,40.52,22.971
N/A,38.109,23.784
VOL,0,0
ZTH,37.75,20.882
N/A,0,0
N/A,0,0
N/A,0,0
BUD,47.437,19.256
N/A,0,0
N/A,0,0
DEB,47.489,21.615
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,47.571,19.339
N/A,0,0
N/A,0,0
N/A,0,0
N/A,46.917,19.749
N/A,0,0
N/A,46.389,17.731
N/A,0,0
N/A,47.984,21.692
N/A,46.304,18.769
N/A,47.364,17.501
N/A,0,0
N/A,0,0
N/A,47.078,17.968
N/A,46.858,18.096
N/A,46.686,17.159
N/A,47.123,20.235
N/A,0,0
N/A,0,0
N/A,0,0
N/A,46.393,17.917
N/A,47.345,18.981
N/A,0,0
N/A,41.539,15.713
BDS,0,0
CRV,38.997,17.08
BRI,41.138,16.761
N/A,0,0
FOG,41.433,15.535
TAR,40.516,17.402
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
LCC,40.239,18.133
N/A,0,0
PSR,42.431,14.181
N/A,0,0
BDS,40.657,17.947
N/A,0,0
N/A,0,0
N/A,0,0
N/A,40.768,16.933
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
SUF,38.906,16.242
N/A,0,0
CTA,37.467,15.066
LMP,35.498,12.618
N/A,0,0
N/A,0,0
PNL,36.816,11.969
N/A,0,0
N/A,0,0
PMO,38.176,13.091
N/A,0,0
N/A,0,0
N/A,0,0
PMO,38.111,13.313
REG,38.071,15.651
N/A,0,0
TPS,37.913,12.488
N/A,0,0
N/A,0,0
NSY,37.401,14.922
AHO,40.632,8.291
N/A,0,0
N/A,0,0
DCI,39.354,8.972
CAG,39.251,9.054
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
OLB,40.899,9.518
N/A,0,0
TTB,39.919,9.683
N/A,0,0
N/A,40.417,12.333
N/A,0,0
N/A,0,0
N/A,0,0
N/A,45.086,7.603
N/A,45.54,9.202
MXP,45.631,8.728
N/A,0,0
BGY,45.674,9.704
TRN,45.201,7.649
ALL,44.051,8.127
N/A,0,0
N/A,0,0
GOA,44.412,8.842
N/A,0,0
LIN,45.445,9.277
N/A,0,0
N/A,45.529,8.669
N/A,0,0
PMF,44.824,10.296
N/A,0,0
N/A,0,0
QPZ,44.913,9.723
N/A,0,0
N/A,0,0
N/A,0,0
N/A,45.738,7.368
N/A,0,0
CUF,44.546,7.622
N/A,0,0
AVB,46.032,12.596
BZO,46.461,11.326
N/A,44.224,12.306
N/A,0,0
BLQ,44.534,11.29
N/A,0,0
N/A,0,0
TSF,45.649,12.195
N/A,45.981,13.054
N/A,0,0
FRL,44.195,12.07
N/A,45.432,10.268
N/A,0,0
N/A,45.472,10.928
VBS,45.429,10.331
N/A,0,0
TRS,45.828,13.466
RMI,44.02,12.612
N/A,45.684,12.086
VIC,45.574,11.531
QPA,45.396,11.848
N/A,0,0
N/A,0,0
VRN,45.396,10.888
VCE,45.505,12.352
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
SAY,43.257,11.254
N/A,0,0
N/A,0,0
N/A,0,0
CIA,41.799,12.595
N/A,0,0
N/A,0,0
N/A,41.654,12.444
FCO,41.813,12.253
N/A,41.99,12.741
N/A,0,0
N/A,40.62,14.911
EBA,42.76,10.239
N/A,0,0
QLT,41.542,12.909
N/A,41.061,14.082
NAP,40.886,14.291
PSA,43.684,10.393
FLR,43.81,11.205
GRS,42.761,11.072
N/A,0,0
N/A,41.952,12.499
N/A,42.43,12.064
PEG,43.096,12.513
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
TRS,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,45.9,15.53
N/A,0,0
N/A,0,0
LJU,46.224,14.457
MBX,46.48,15.686
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
POW,45.473,13.615
N/A,46.472,15.117
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,48.946,14.427
N/A,49.684,15.676
N/A,49.939,15.382
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,50.253,15.845
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,50.121,14.544
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,49.029,17.44
KLV,50.203,12.915
N/A,0,0
N/A,0,0
N/A,49.675,13.274
N/A,0,0
N/A,0,0
N/A,50.54,15.006
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
OSR,49.696,18.111
N/A,49.166,16.125
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
PED,50.013,15.739
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,49.719,14.097
N/A,0,0
PRV,49.426,17.405
PRG,50.101,14.26
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,49.245,14.714
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
BRQ,49.151,16.694
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,50.216,14.396
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
TLV,32.009,34.877
BEV,31.287,34.723
N/A,31.839,34.822
N/A,32.441,35.006
ETH,29.561,34.96
N/A,30.623,35.202
N/A,0,0
HFA,32.811,35.044
N/A,31.762,34.727
N/A,0,0
RPN,32.981,35.572
N/A,0,0
JRS,31.867,35.217
N/A,0,0
N/A,31.229,35.191
N/A,32.599,35.228
N/A,0,0
MTZ,31.328,35.388
N/A,31.208,35.012
VDA,29.94,34.936
N/A,32.66,35.182
N/A,30.776,34.667
N/A,0,0
SDV,32.114,34.782
N/A,0,0
MLA,35.857,14.478
N/A,35.917,14.417
MCM,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,47.843,16.26
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,48.183,14.041
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
GRZ,47,15.433
INN,47.26,11.344
KLU,46.65,14.333
LNZ,48.233,14.183
N/A,48,16.5
SZG,47.793,13.004
VIE,48.11,16.57
N/A,0,0
N/A,0,0
N/A,0,0
N/A,46.991,15.439
N/A,46.642,14.338
N/A,48.233,14.188
N/A,0,0
N/A,0,0
N/A,48.321,16.112
N/A,0,0
N/A,47.203,14.744
N/A,0,0
N/A,38.883,-9.03
SMA,36.971,-25.171
BGC,41.868,-6.712
N/A,38.079,-7.932
N/A,41.587,-8.445
N/A,0,0
N/A,40.157,-8.47
N/A,38.725,-9.355
N/A,40.265,-7.48
N/A,38.533,-7.889
FLW,39.455,-31.131
FAO,37.014,-7.966
FNC,0,0
GRW,39.092,-28.03
HOR,38.52,-28.716
N/A,40.974,-8.645
N/A,0,0
N/A,0,0
TER,38.764,-27.093
N/A,0,0
N/A,0,0
N/A,0,0
N/A,38.717,-9.156
N/A,0,0
N/A,39.831,-8.887
N/A,38.704,-9.036
N/A,0,0
N/A,40.916,-8.646
N/A,0,0
PDL,37.741,-25.698
PIX,38.554,-28.44
N/A,37.149,-8.584
N/A,0,0
OPO,41.248,-8.681
PXO,33.073,-16.35
LIS,38.781,-9.136
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
SJZ,38.665,-28.176
N/A,38.831,-9.339
N/A,39.475,-8.364
VRL,41.274,-7.72
N/A,40.725,-7.889
N/A,44.941,17.298
OMO,43.283,17.846
SJJ,43.824,18.331
ARW,46.176,21.262
BCM,46.522,26.91
BAY,47.658,23.47
BBU,44.503,26.102
CND,44.362,28.488
CLJ,46.785,23.686
CSB,45.42,22.253
CRA,44.318,23.889
IAS,47.179,27.62
OMR,47.025,21.902
OTP,44.574,26.103
SBZ,45.786,24.091
SUJ,47.703,22.886
SCV,47.688,26.354
TCE,45.062,28.714
TGM,46.468,24.412
TSR,45.81,21.338
N/A,0,0
N/A,0,0
N/A,46.614,7.678
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,47.084,6.793
N/A,0,0
GVA,46.238,6.109
N/A,46.488,7.251
N/A,0,0
N/A,0,0
N/A,0,0
SIR,46.219,7.327
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,46.944,8.284
N/A,0,0
N/A,46.501,8.296
N/A,47.399,8.648
N/A,47.092,8.305
N/A,47.079,9.065
N/A,0,0
N/A,0,0
N/A,46.676,7.879
N/A,46.304,7.714
N/A,0,0
N/A,46.743,8.11
N/A,46.304,7.823
N/A,0,0
N/A,46.843,6.915
N/A,0,0
N/A,0,0
N/A,46.975,8.399
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,47.383,8.567
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
SMV,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
LUG,46.004,8.911
BRN,46.914,7.497
N/A,0,0
N/A,0,0
N/A,0,0
N/A,47.181,7.417
ZRH,47.465,8.549
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
ACH,47.485,9.561
SMV,46.532,9.883
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,40,32
N/A,39.935,32.741
ESB,40.128,32.995
ANK,39.95,32.689
N/A,40.079,32.566
ADA,36.982,35.28
ADA,37.002,35.426
AFY,38.726,30.601
AYT,36.901,30.792
GZT,36.948,37.479
N/A,36.573,36.154
N/A,41.314,33.796
N/A,0,0
KYA,37.979,32.562
N/A,0,0
MZH,40.829,35.522
SSX,41.276,36.304
VAS,39.814,36.903
N/A,41.516,32.1
MLX,38.436,38.092
ASR,38.77,35.495
N/A,39.451,31.365
N/A,40.305,36.368
N/A,41.254,31.415
DNZ,37.785,29.701
N/A,38.772,34.534
IST,40.977,28.821
N/A,0,0
N/A,0,0
N/A,37.816,27.886
BTZ,40.232,29.009
BZI,39.619,27.925
BDM,40.318,27.977
N/A,40.138,26.427
ESK,39.784,30.582
ADB,38.292,27.157
N/A,38.319,27.16
IGL,38.513,27.01
N/A,37.785,30.582
N/A,39.427,30.016
N/A,38.681,29.471
N/A,40.683,29.379
N/A,40.735,30.083
N/A,40.255,29.563
DLM,36.713,28.793
N/A,38.809,27.834
N/A,41.138,27.919
N/A,0,0
N/A,0,0
N/A,40.993,29.216
N/A,39.81,30.519
N/A,0,0
EZS,38.607,39.291
N/A,0,0
DIY,37.894,40.201
ERC,39.71,39.526
ERZ,39.956,41.17
N/A,40.562,43.115
TZX,40.995,39.79
N/A,37.092,38.846
VAN,38.468,43.332
BAL,37.929,41.116
N/A,38.754,41.661
N/A,37.979,41.84
N/A,42.019,35.079
N/A,38.517,26.977
N/A,37.951,27.329
N/A,47.838,27.781
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
KIV,46.928,28.931
N/A,0,0
N/A,0,0
N/A,0,0
OHD,41.18,20.742
SKP,41.961,21.621
GIB,36.151,-5.349
N/A,0,0
BEG,44.818,20.309
INI,0,0
TGD,42.359,19.252
PRN,42.573,21.036
TIV,42.404,18.723
N/A,45.147,21.31
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
BTS,48.17,17.212
N/A,0,0
KSC,48.663,21.241
N/A,0,0
N/A,0,0
N/A,48.402,17.118
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
PZY,48.625,17.828
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
SLD,48.638,19.134
N/A,0,0
N/A,48.865,17.992
N/A,0,0
TAT,49.073,20.241
N/A,0,0
N/A,49.232,18.614
GDT,0,0
MDS,0,0
NCA,21.917,-71.939
N/A,0,0
PLS,21.774,-72.266
XSC,21.516,-71.528
SLX,0,0
N/A,19.199,-69.43
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
BRX,18.251,-71.12
N/A,0,0
N/A,0,0
N/A,0,0
N/A,17.929,-71.645
N/A,0,0
N/A,18.908,-70.72
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
HEX,18.471,-69.969
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
LRM,18.452,-68.912
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
PUJ,18.567,-68.363
N/A,0,0
N/A,0,0
POP,19.757,-70.57
N/A,0,0
N/A,0,0
N/A,0,0
SDQ,18.429,-69.669
N/A,18.504,-69.762
N/A,0,0
N/A,0,0
N/A,0,0
STI,19.409,-70.616
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,15.473,-88.837
CBV,15.469,-90.407
N/A,0,0
N/A,0,0
N/A,0,0
FRS,0,0
GUA,14.583,-90.528
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,15.731,-88.584
N/A,16.326,-89.417
N/A,0,0
N/A,14.865,-91.502
N/A,14.521,-91.697
N/A,13.936,-90.836
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,17.407,-83.933
N/A,0,0
LCE,15.742,-86.853
N/A,0,0
SAP,15.452,-87.923
N/A,0,0
GJA,16.445,-85.906
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
PEU,15.261,-83.781
N/A,0,0
RTB,16.317,-86.522
N/A,0,0
N/A,0,0
N/A,0,0
TEA,15.776,-87.476
TGU,14.061,-87.217
N/A,15.927,-85.938
UII,0,0
OCJ,18.404,-76.969
N/A,0,0
KIN,17.936,-76.787
MBJ,18.504,-77.913
POT,18.199,-76.534
NEG,0,0
KTP,17.988,-76.824
ACA,16.757,-99.753
NTR,25.866,-100.237
AGU,21.705,-102.318
HUX,15.775,-96.261
N/A,0,0
CVJ,18.835,-99.262
N/A,29.332,-100.981
CME,18.654,-91.799
N/A,30.397,-107.875
N/A,17.574,-99.514
CUL,24.764,-107.474
CTM,18.504,-88.327
CEN,27.392,-109.833
CPE,19.817,-90.5
CJS,31.636,-106.429
CUU,28.703,-105.964
CVM,23.704,-98.956
N/A,20.546,-100.886
CZM,20.522,-86.926
MMC,22.74,-99.018
DGO,24.124,-104.528
TPQ,21.419,-104.843
ESE,31.795,-116.602
GDL,20.522,-103.311
GYM,27.969,-110.925
TCN,18.497,-97.42
HMO,29.096,-111.048
CLQ,19.277,-103.577
ISJ,21.245,-86.74
SLW,25.549,-100.929
N/A,16.449,-95.094
N/A,19.475,-96.797
LZC,18.002,-102.22
LMM,25.685,-109.081
BJX,20.993,-101.481
LAP,24.072,-110.362
LTO,25.989,-111.348
MAM,25.77,-97.525
MID,20.937,-89.657
MXL,32.631,-115.241
MLM,19.85,-101.025
MTT,18.103,-94.581
LOV,26.956,-101.47
MEX,19.436,-99.072
MTY,25.778,-100.107
MZT,23.161,-106.266
NOG,31.226,-110.976
NLD,27.444,-99.57
N/A,0,0
OAX,17,-96.726
PAZ,20.603,-97.461
PBC,19.158,-98.371
PCA,20.077,-98.782
PPE,31.352,-113.526
PDS,28.627,-100.535
UPN,19.397,-102.039
PVR,20.68,-105.254
PXM,15.877,-97.089
QRO,20.624,-100.369
REX,26.009,-98.228
SJD,23.152,-109.721
N/A,30.93,-114.809
N/A,0,0
SLP,22.254,-100.931
TXA,19.536,-98.173
N/A,0,0
TRC,25.568,-103.411
TGZ,16.769,-93.341
TIJ,32.541,-116.97
TAM,22.296,-97.866
TSL,22.038,-98.806
TLC,19.337,-99.566
TAP,14.794,-92.37
N/A,0,0
N/A,19.598,-103.372
CUN,21.036,-86.877
VSA,17.997,-92.817
VER,19.145,-96.187
ZCL,22.897,-102.687
ZIH,17.601,-101.46
ZMM,20.045,-102.276
ZLO,19.145,-104.559
N/A,20.756,-103.465
BEF,11.989,-83.774
N/A,12.189,-86.354
N/A,0,0
N/A,0,0
N/A,0,0
N/A,12.428,-86.902
MGA,12.141,-86.168
PUZ,14.047,-83.387
N/A,0,0
SIU,0,0
BOC,9.341,-82.251
N/A,0,0
CHX,9.459,-82.517
DAV,8.391,-82.435
HOW,8.914,-79.599
N/A,7.517,-78.157
N/A,8.407,-78.142
PAC,8.973,-79.556
N/A,0,0
N/A,0,0
N/A,8.086,-80.945
PTY,9.071,-79.383
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,9.167,-83.332
N/A,0,0
N/A,10.769,-83.586
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
OTR,8.601,-82.97
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,10.356,-85.853
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,10.202,-83.472
N/A,0,0
N/A,0,0
N/A,0,0
N/A,8.916,-83.507
N/A,0,0
N/A,0,0
N/A,8.652,-83.065
N/A,0,0
GLF,8.654,-83.182
N/A,10.217,-83.795
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
LIR,10.593,-85.544
N/A,11.035,-84.706
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
LIO,9.958,-83.022
LSP,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
NOB,9.976,-85.653
SJO,9.994,-84.209
N/A,0,0
N/A,0,0
N/A,0,0
N/A,9.732,-82.983
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
PMZ,8.951,-83.468
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,9.957,-84.142
XQP,9.443,-84.13
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,10.288,-83.714
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,8.826,-82.959
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
SAL,13.441,-89.056
N/A,13.7,-89.12
N/A,0,0
CAP,19.732,-72.195
N/A,0,0
N/A,0,0
PAP,18.58,-72.293
N/A,0,0
N/A,0,0
N/A,0,0
BCA,20.366,-74.506
N/A,0,0
N/A,0,0
N/A,0,0
BYM,20.396,-76.621
AVI,22.027,-78.789
N/A,22.506,-79.47
N/A,22.461,-78.329
N/A,0,0
CFG,22.15,-80.414
CYO,21.616,-81.546
CMW,21.42,-77.847
ONX,0,0
N/A,0,0
SCU,19.97,-75.836
N/A,0,0
N/A,0,0
N/A,0,0
N/A,21.5,-78.203
N/A,19.906,-75.207
N/A,0,0
GAO,20.085,-75.158
HAV,22.989,-82.409
HOG,20.786,-76.315
N/A,0,0
N/A,0,0
N/A,0,0
LCL,22.336,-83.642
N/A,0,0
N/A,22.97,-82.275
N/A,0,0
N/A,0,0
N/A,23.007,-82.767
MOA,20.654,-74.922
N/A,0,0
MZO,20.288,-77.089
N/A,0,0
